Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR6399892,2018-09-20 00:09:49,2017-12-21 01:36:10,66219221,19595393753,66219221,295,8127,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399892.sralite.1,SRX3493122,xinexpo10_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776723,SAMN08216119,simple,655179,air metagenome,xinexpo10_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,47FC92270732701C3D721EA29C22A96A,6F946A54A3DDE079A16BAD7E07D40897
SRR6399535,2018-09-20 00:09:43,2017-12-20 20:18:28,46929231,13667390201,46929231,291,5897,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399535.sralite.1,SRX3492912,xinexpo11_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776513,SAMN08216042,simple,655179,air metagenome,xinexpo11_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,88D2D63B4D2770F639644B56F3248AD4,FA7B37446A3F78B8FA8938557DC0BBAF
SRR6399823,2018-09-20 00:09:50,2017-12-21 02:01:51,38267494,11090195459,38267494,289,4895,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399823.sralite.1,SRX3493191,xinexpo11_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776792,SAMN08216064,simple,655179,air metagenome,xinexpo11_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,2A4B1C5C6D57032CC1B976EF92A91048,06C09D2237AAA29E502DCABED26AADB3
SRR6399909,2018-09-20 00:09:48,2017-12-21 02:51:03,44200347,13038210023,44200347,294,5657,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399909.sralite.1,SRX3493105,xinexpo11_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776706,SAMN08216026,simple,655179,air metagenome,xinexpo11_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,76001F7FE9ECD5F4F8F97F96C65316C4,2D2DFDE5BE257FA54FF6D5A0766DB1AE
SRR6399760,2018-09-20 00:09:38,2017-12-20 23:58:29,49350189,14583211126,49350189,295,6227,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399760.sralite.1,SRX3492687,xinexpo12_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776289,SAMN08216133,simple,655179,air metagenome,xinexpo12_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,F442A8EE77F5ECB2D108E856B248AC39,3C1B44CAA118B3F2F427BBB5BBF7D29C
SRR6400002,2018-09-20 00:09:46,2017-12-21 04:44:03,47213459,13929765131,47213459,295,5899,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/400/SRR6400002.sralite.1,SRX3493012,xinexpo12_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776612,SAMN08216155,simple,655179,air metagenome,xinexpo12_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,8EBCA2376C6E86B8C33BD99702A09D63,4AB79E5F6E7C26AAF0DC503C46108E84
SRR6399635,2018-09-20 00:09:41,2017-12-20 21:41:09,47815244,13961874921,47815244,291,5965,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399635.sralite.1,SRX3492812,xinexpo12_I5,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776414,SAMN08216093,simple,655179,air metagenome,xinexpo12_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,16E38DD651FF41ADEBBF4551228FE866,0F50A3727A7282D5F9E3B8FC9F248B29
SRR6399468,2018-09-20 00:09:45,2017-12-21 04:59:52,47822570,14077676880,47822570,294,6086,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/399/SRR6399468.sralite.1,SRX3492979,xinexpo12_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776579,SAMN08216106,simple,655179,air metagenome,xinexpo12_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,005B2CDA75B768A536CE73938B16A6F5,F2F48AB26CB7C7B6369FD7D34600C094
SRR6399698,2018-09-20 00:09:39,2017-12-20 22:58:13,39330942,11581028630,39330942,294,4822,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399698.sralite.1,SRX3492749,xinexpo13_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776353,SAMN08216012,simple,655179,air metagenome,xinexpo13_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,C48891C1A3B40C0311543E0B9CD2EDFB,A6A2DEA1C7EB04AD2910127F061EA8EE
SRR6399639,2018-09-20 00:09:41,2017-12-20 20:09:34,30361690,8926768403,30361690,294,3690,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399639.sralite.1,SRX3492808,xinexpo13_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776406,SAMN08216058,simple,655179,air metagenome,xinexpo13_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,C07D5B5BA4844CE33E90F9EFF7C9D8D3,F5026B4618C4E948E87FDB183CE33193
SRR6399699,2018-09-20 00:09:39,2017-12-21 00:09:59,42974738,12364797002,42974738,287,5396,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399699.sralite.1,SRX3492748,xinexpo13_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776348,SAMN08215980,simple,655179,air metagenome,xinexpo13_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,601AA876EFA8AA60154F1C5C0F94F851,9BB8FED51B84B5A92DFFD77B986C1A12
SRR6400003,2018-09-20 00:09:46,2017-12-20 20:22:17,30438662,8956092951,30438662,294,3629,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/400/SRR6400003.sralite.1,SRX3493011,xinexpo14_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776610,SAMN08216154,simple,655179,air metagenome,xinexpo14_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,C60BB1F898C6DFA7595F9A8C489F4553,F7916B602FB958CF68375011D351A6B6
SRR6399978,2018-09-20 00:09:47,2017-12-20 20:20:08,26119119,7663683592,26119119,293,3124,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399978.sralite.1,SRX3493036,xinexpo14_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776636,SAMN08216204,simple,655179,air metagenome,xinexpo14_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,3B2E5EAA87132A8A41644AF826904B3E,98CA895173AAEF2C60B0145B71F0D563
SRR6399632,2018-09-20 00:09:41,2017-12-20 19:49:09,21145868,6217861522,21145868,294,2492,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399632.sralite.1,SRX3492815,xinexpo14_I5,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776416,SAMN08216092,simple,655179,air metagenome,xinexpo14_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,49B002776C86ADB8126BAB306C2F9F22,8587A6C3CEEA304677348DFE9C056728
SRR6399900,2018-09-20 00:09:49,2017-12-20 19:53:26,28062400,8241240625,28062400,293,3401,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399900.sralite.1,SRX3493114,xinexpo14_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776714,SAMN08216111,simple,655179,air metagenome,xinexpo14_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,BDE61333AFE302CFF964F338EE793E9E,7238B123CABE705EB5D3D8B8F546928D
SRR6399661,2018-09-20 00:09:40,2017-12-20 22:15:41,39194199,11555556026,39194199,294,4827,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399661.sralite.1,SRX3492786,xinexpo15_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776387,SAMN08216005,simple,655179,air metagenome,xinexpo15_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,06E1C33935BD951B3C035DC4DA012512,304486F4A7D66343AD6250BFA2762195
SRR6399910,2018-09-20 00:09:48,2017-12-20 20:16:31,31727799,9363401232,31727799,295,3938,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399910.sralite.1,SRX3493104,xinexpo15_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776701,SAMN08216025,simple,655179,air metagenome,xinexpo15_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,D45F208BCEB9D8B4F6B0D515FB7C0E05,E69559636DC83B2B63DFC683ABE4380D
SRR6399477,2018-09-20 00:09:45,2017-12-20 20:40:34,41812966,12250498009,41812966,292,5169,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399477.sralite.1,SRX3492970,xinexpo15_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776569,SAMN08215993,simple,655179,air metagenome,xinexpo15_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,AF6AF7A8843F37CFAF962144991D9C9A,0BC05B1253A98C5145E86D1BBFF5093D
SRR6399794,2018-09-20 00:09:37,2017-12-21 00:36:24,36075902,10674206982,36075902,295,4379,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399794.sralite.1,SRX3492653,xinexpo16_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776254,SAMN08216088,simple,655179,air metagenome,xinexpo16_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,BC796F5643B091D86D25DCF24D640F24,2D3C2F2B4CD783B9A87FC1757121EBDB
SRR6399903,2018-09-20 00:09:49,2017-12-21 02:36:24,39304023,11532546690,39304023,293,4885,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399903.sralite.1,SRX3493111,xinexpo16_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776713,SAMN08216116,simple,655179,air metagenome,xinexpo16_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,75402E90FBA22FC62DA66E3ADD421E7A,626AE8BEF263E804DECB16744C778A93
SRR6399537,2018-09-20 00:09:43,2017-12-20 20:29:17,30517455,8989470716,30517455,294,3771,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399537.sralite.1,SRX3492910,xinexpo16_I5,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776508,SAMN08216044,simple,655179,air metagenome,xinexpo16_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,3AB52334A44992632E2E5F14E91B76AB,2402D663354D0B02D94D96FD0C1D2B81
SRR6399828,2018-09-20 00:09:50,2017-12-21 01:25:53,33483990,9776031737,33483990,291,4129,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399828.sralite.1,SRX3493186,xinexpo16_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776789,SAMN08216067,simple,655179,air metagenome,xinexpo16_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,839A9265EB61200D997D2148F6174A29,1EB0B08E5AB55BB5483F5732A1C77537
SRR6399476,2018-09-20 00:09:45,2017-12-20 20:09:01,34504343,10146816921,34504343,294,4487,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399476.sralite.1,SRX3492971,xinexpo17_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776570,SAMN08216000,simple,655179,air metagenome,xinexpo17_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,FF91BFF63C9ACED2012EB27EDB15579E,DB423319842F4EFAC5AD31546E2C5871
SRR6399703,2018-09-20 00:09:39,2017-12-20 23:08:31,33787569,9773156238,33787569,289,4119,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399703.sralite.1,SRX3492744,xinexpo17_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776346,SAMN08216017,simple,655179,air metagenome,xinexpo17_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,ED1ABE2B781C13D5D1C135163E0DB3E3,FAE8AF43E94EE7C1AA137B1AE3B77183
SRR6399541,2018-09-20 00:09:43,2017-12-20 20:52:32,64290948,18635333535,64290948,289,8363,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399541.sralite.1,SRX3492906,xinexpo17_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776507,SAMN08215987,simple,655179,air metagenome,xinexpo17_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,6E261B7DD7024B08A3D3E66527620356,5D0F8A28B28D21573FEE7BF1DFFD3678
SRR6399790,2018-09-20 00:09:37,2017-12-21 00:19:31,36590203,10744062603,36590203,293,4525,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399790.sralite.1,SRX3492657,xinexpo18_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776263,SAMN08216084,simple,655179,air metagenome,xinexpo18_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,381193D030E3088CA61EFCBAB9A4BB05,417D34389F993AD8996DC9DCA173C56D
SRR6399904,2018-09-20 00:09:48,2017-12-20 20:02:13,23596162,6950550617,23596162,294,2973,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399904.sralite.1,SRX3493110,xinexpo18_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776712,SAMN08216115,simple,655179,air metagenome,xinexpo18_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,221663454085C6C348A2E21650587544,9844DBF761CAC5FFE42742B4304DFB59
SRR6399966,2018-09-20 00:09:47,2017-12-20 20:16:22,26129614,7705420453,26129614,294,3285,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399966.sralite.1,SRX3493048,xinexpo18_I5,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776648,SAMN08216031,simple,655179,air metagenome,xinexpo18_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,9FF6F3AB4C78D8012DC80D7E932235C3,55BA4145141D36F08EC1215975B14F02
SRR6399826,2018-09-20 00:09:50,2017-12-21 01:18:45,40587690,11839278151,40587690,291,4924,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399826.sralite.1,SRX3493188,xinexpo18_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776788,SAMN08216061,simple,655179,air metagenome,xinexpo18_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,9AD49385E53A75FA917900E4EA2BA321,DCDED68CA1ADD5A3447F15184FE7F475
SRR6399912,2018-09-20 00:09:48,2017-12-21 02:56:05,44000870,12998779513,44000870,295,5409,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399912.sralite.1,SRX3493102,xinexpo19_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776704,SAMN08216023,simple,655179,air metagenome,xinexpo19_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,20C9442AC9E82AAE6AD810DF1AD05213,C9463BDB2B4B156B5F806176B3857961
SRR6399655,2018-09-20 00:09:40,2017-12-20 22:09:23,47817347,14075975357,47817347,294,5909,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399655.sralite.1,SRX3492792,xinexpo19_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776392,SAMN08216009,simple,655179,air metagenome,xinexpo19_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,4909639638898DB5C48D6EC7A3F67360,C86123797DF3525644713CF7E6AE8F99
SRR6400020,2018-09-20 00:09:45,2017-12-20 19:56:40,15017638,4386554766,15017638,292,1745,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/400/SRR6400020.sralite.1,SRX3492994,xinexpo19_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776595,SAMN08215981,simple,655179,air metagenome,xinexpo19_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,8605C95EC373CD9C7EB2113C844C4F3C,A0EA8F416164A8A0F25E9F637DBAAD39
SRR6399762,2018-09-20 00:09:38,2017-12-21 00:17:38,54752861,15967557364,54752861,291,6284,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/399/SRR6399762.sralite.1,SRX3492685,xinexpo20_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776286,SAMN08216135,simple,655179,air metagenome,xinexpo20_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,D58A25CEABC9E51B5EE4A71F46C294A8,E189F31224E7918351D5964A9A1DF51E
SRR6399629,2018-09-20 00:09:41,2017-12-20 21:15:09,37738074,11042620542,37738074,292,4519,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399629.sralite.1,SRX3492818,xinexpo20_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776418,SAMN08216095,simple,655179,air metagenome,xinexpo20_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,1B4F5A139F049D929D2E1EDD23B90FC4,9489380B3B762DD5F1001A6110B0C37F
SRR6399967,2018-09-20 00:09:47,2017-12-21 03:58:21,35773953,10555361103,35773953,295,4220,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399967.sralite.1,SRX3493047,xinexpo20_I5,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776654,SAMN08216032,simple,655179,air metagenome,xinexpo20_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,1F63887FE605812154685536F6A15688,355FFC9CC81FAE1A2D4ABC8FA7CA9979
SRR6399637,2018-09-20 00:09:41,2017-12-21 05:15:47,44125120,12907259926,44125120,292,5349,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399637.sralite.1,SRX3492810,xinexpo20_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776409,SAMN08216056,simple,655179,air metagenome,xinexpo20_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,1C8DFB83E9156CF39C14B9738BC2F5ED,AA29344E1DC94CD629231E2A113044B2
SRR6399767,2018-09-20 00:09:38,2017-12-21 00:04:45,41626438,12335402330,41626438,296,4921,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399767.sralite.1,SRX3492680,xinexpo21_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776281,SAMN08216041,simple,655179,air metagenome,xinexpo21_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,A86F07479781DDD68EECF42E95455088,CCE58818042F5127E7C2738DCB2E527D
SRR6399605,2018-09-20 00:09:42,2017-12-20 20:47:15,57942619,17161680856,57942619,296,6973,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399605.sralite.1,SRX3492842,xinexpo21_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776443,SAMN08216072,simple,655179,air metagenome,xinexpo21_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,511897C49E6FF34EAE43CB02A7D873D5,1A5E42351126FAFDD88383C5BE99BAC9
SRR6399663,2018-09-20 00:09:40,2017-12-20 22:27:16,44571360,13137103463,44571360,294,5123,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399663.sralite.1,SRX3492784,xinexpo21_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776385,SAMN08216007,simple,655179,air metagenome,xinexpo21_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,377E9EB81175616D55246E84D838DA89,998EDE8A120003DBA280734FCA8EED3C
SRR6399577,2018-09-20 00:09:42,2017-12-20 21:22:50,55789364,16550689908,55789364,296,6630,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399577.sralite.1,SRX3492870,xinexpo22_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776471,SAMN08216148,simple,655179,air metagenome,xinexpo22_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,140DDCD1032EE2BE1FD8306CF86D7E1A,82E7C4971C954F4BCD2C9A61829C64C3
SRR6399831,2018-09-20 00:09:50,2017-12-21 01:42:36,54903627,16131495072,54903627,293,6596,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399831.sralite.1,SRX3493183,xinexpo22_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776784,SAMN08216163,simple,655179,air metagenome,xinexpo22_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,9E7429AA60F9F878B52B787A91F7A688,6D81554F96E5926BD0F9D69D078D5CA7
